credit_amount,business_age_months,monthly_income_avg,total_deposits_3m,revenue_volatility_3m,request_ratio,dti_monthly,nsf_count_3m,negative_days_3m,owner_percentage,owner_credit_score,p_viable,risk_sharp
30308.55,63,26405.41,76317.48,0.519,1.148,0.187,1,8,67.6,686,0.905,1
19807.37,36,12507.83,37178.96,0.633,1.584,0.346,5,7,54.3,697,0.385,1
8225.03,10,12925.04,29134.63,0.723,0.636,0.297,4,6,98.3,691,0.38,1
10147.8,7,9072.6,30230.61,0.605,1.119,0.204,3,7,62.1,725,0.442,0
12068.06,72,10631.31,31646.41,0.532,1.135,0.08,6,3,94.0,706,0.596,1
9293.58,29,8168.05,26393.97,0.684,1.138,0.242,5,1,80.5,543,0.352,1
31464.08,144,28452.37,86453.23,0.591,1.106,0.518,8,3,72.1,703,0.826,1
21064.53,27,14077.94,37026.24,0.795,1.496,0.208,7,8,79.5,637,0.228,1
8006.46,35,6183.41,18668.09,0.63,1.295,0.331,5,3,78.8,689,0.345,1
19064.83,95,21532.48,63978.07,0.549,0.885,0.242,2,2,80.3,589,0.896,0
32542.14,14,34157.57,96851.47,0.723,0.953,0.151,7,5,67.6,705,0.749,1
6273.29,10,6993.56,20325.57,0.72,0.897,0.481,3,3,28.5,633,0.314,1
7596.87,20,8849.34,26604.34,0.648,0.858,0.197,1,2,89.2,631,0.639,0
13546.4,11,11541.34,27825.93,0.673,1.174,0.469,2,2,98.9,711,0.548,0
48073.01,29,28499.89,87962.45,0.603,1.687,0.341,2,7,91.9,626,0.824,0
13459.59,11,7224.21,22719.85,0.597,1.863,0.071,3,3,68.8,660,0.514,0
65044.000799999965,15,35338.96,110265.36,0.654,2.283,0.207,3,6,66.6,668,0.893,0
5893.83,118,8345.68,24473.3,0.65,0.706,0.289,6,5,73.9,675,0.482,1
23036.22,48,14425.18,50075.49,0.577,1.597,0.527,4,2,53.9,640,0.578,0
5174.2,47,3963.78,12377.46,0.537,1.305,0.608,4,4,70.3,640,0.276,1
5000.0,22,5638.15,16349.03,0.596,0.887,0.367,1,5,52.6,630,0.455,0
8999.44,15,10296.82,27828.92,0.708,0.874,0.364,2,6,59.4,712,0.467,0
26591.22,122,20612.66,55085.64,0.565,1.29,0.335,1,2,66.4,668,0.93,0
23887.66,11,26378.42,81666.79,0.759,0.906,0.362,1,7,82.5,717,0.808,0
6635.18,70,8782.42,27868.77,0.678,0.756,0.586,3,4,98.7,705,0.496,0
16071.59,13,16279.84,49325.05,0.691,0.987,0.246,4,6,58.9,700,0.519,0
5000.0,19,4367.43,13042.99,0.717,1.145,0.243,4,9,55.9,630,0.191,1
21293.77,37,26870.88,78425.74,0.585,0.792,0.378,2,7,41.3,664,0.817,0
28818.06,4,24375.7,76009.09,0.727,1.182,0.317,3,6,43.9,543,0.612,1
31002.22,14,24669.36,69413.72,0.659,1.257,0.305,3,4,81.0,569,0.705,0
24147.5,29,21100.32,63201.89,0.708,1.144,0.249,3,6,52.0,480,0.584,1
15191.22,33,10369.23,31338.1,0.678,1.465,0.129,4,2,39.1,640,0.543,0
26851.09,108,16194.86,50826.4,0.519,1.658,0.295,2,5,75.7,737,0.866,0
25963.15,19,12269.7,34399.46,0.588,2.116,0.307,2,4,63.7,698,0.618,0
8389.68,40,10400.99,28695.91,0.605,0.807,0.356,3,9,90.5,617,0.373,1
11912.63,10,7649.18,23038.96,0.692,1.557,0.051,4,7,18.8,741,0.387,1
29536.24,10,15381.72,46909.35,0.618,1.92,0.148,4,6,97.8,645,0.514,0
19689.96,116,20092.56,60252.19,0.53,0.98,0.416,5,2,20.9,748,0.842,1
26689.38,9,16811.78,39485.71,0.752,1.588,0.166,3,7,58.5,562,0.454,0
21696.31,64,19008.94,58544.02,0.688,1.141,0.473,3,5,76.6,662,0.686,0
11426.04,14,19763.98,71474.86,0.702,0.578,0.255,6,3,58.6,599,0.51,1
9453.41,39,7945.58,25587.71,0.738,1.19,0.303,4,2,93.2,652,0.436,0
62709.67,8,29016.07,73426.11,0.584,2.161,0.364,4,3,67.2,551,0.716,0
15005.11,56,13153.32,38180.21,0.709,1.141,0.545,4,1,72.4,618,0.516,0
11473.75,129,5952.89,17579.65,0.448,1.927,0.482,2,3,93.7,715,0.75,0
8042.79,14,8802.18,25728.64,0.674,0.914,0.405,1,3,64.0,692,0.557,0
25440.65,18,16010.12,43269.92,0.608,1.589,0.259,1,6,73.5,691,0.702,0
14545.69,12,12123.51,33772.12,0.725,1.2,0.05,2,9,89.5,653,0.494,1
5000.0,19,4224.65,13620.76,0.562,1.184,0.093,2,6,54.2,624,0.434,0
16225.68,42,16350.86,51984.54,0.511,0.992,0.316,2,2,64.6,644,0.782,0
26594.57,47,13188.62,39212.46,0.584,2.016,0.301,0,6,56.4,685,0.758,0
8540.04,39,7923.65,25573.92,0.592,1.078,0.187,4,4,87.5,693,0.495,0
13206.59,26,18046.16,51293.7,0.614,0.732,0.383,3,5,58.2,565,0.561,0
12316.03,10,10549.17,30779.54,0.63,1.167,0.172,5,3,98.0,666,0.416,1
5000.0,19,3598.6726000000003,10774.730800000001,0.721,1.487,0.303,5,4,69.6,682,0.224,1
20294.98,48,20485.38,53828.63,0.619,0.991,0.352,7,2,76.9,619,0.527,1
43993.23,102,19916.85,58527.68,0.666,2.209,0.597,4,5,44.5,692,0.71,0
35052.09,9,32057.81,108775.06,0.687,1.093,0.343,2,6,92.3,593,0.843,0
19777.3,33,8234.39,27724.01,0.712,2.402,0.083,4,2,29.5,679,0.532,0
8998.78,59,13373.18,40495.76,0.655,0.673,0.308,2,8,74.5,497,0.506,1
15561.51,18,21473.26,63292.56,0.6,0.725,0.158,1,5,98.3,627,0.814,0
13412.98,131,11347.47,38859.88,0.503,1.182,0.405,1,8,74.2,618,0.769,1
52404.69,19,22126.12,65068.66,0.731,2.368,0.531,5,3,75.7,739,0.585,1
32652.42,144,35303.32,101516.98,0.407,0.925,0.355,1,1,93.3,639,0.987,0
29728.44,9,14982.03,48387.54,0.71,1.984,0.403,4,7,94.7,598,0.343,1
8562.13,18,8793.25,22768.68,0.656,0.974,0.576,4,6,85.6,720,0.277,1
5597.91,17,7282.34,21653.09,0.619,0.769,0.46,6,3,52.1,663,0.23,1
10902.71,31,9270.52,27665.46,0.633,1.176,0.249,2,2,86.5,677,0.629,0
23993.97,24,14693.16,45896.68,0.771,1.633,0.456,6,6,87.6,620,0.262,1
5000.0,144,3862.75,11039.18,0.426,1.294,0.224,4,1,68.4,744,0.784,0
10495.34,81,8959.26,26512.13,0.504,1.171,0.697,4,2,82.2,639,0.482,1
8870.83,23,8727.18,26377.47,0.526,1.016,0.772,4,3,64.2,641,0.291,1
14591.58,18,7155.77,21030.29,0.639,2.039,0.454,5,6,67.0,683,0.227,1
11808.24,22,11666.69,34480.73,0.618,1.012,0.514,8,3,32.9,689,0.219,1
6544.19,21,4980.48,15936.87,0.68,1.314,0.322,2,7,18.7,801,0.427,0
24911.46,11,26860.38,84326.51,0.636,0.927,0.388,5,9,47.8,726,0.604,1
29654.37,90,24827.62,77569.43,0.603,1.194,0.222,2,3,86.4,674,0.925,0
47060.79,13,27404.59,71404.25,0.612,1.717,0.302,2,5,60.2,597,0.79,0
16154.44,12,7645.96,23726.57,0.824,2.113,0.315,6,2,85.4,596,0.21,1
18225.87,5,10342.45,28940.78,0.727,1.762,0.256,3,8,63.5,663,0.34,1
11310.27,66,19413.44,67519.13,0.639,0.583,0.232,2,8,58.0,769,0.822,1
10103.03,13,10719.3,32134.27,0.717,0.943,0.454,8,4,76.0,741,0.19,1
6501.28,4,6435.37,19003.25,0.616,1.01,0.303,5,3,35.5,690,0.293,1
20790.72,19,12808.6,43095.32,0.647,1.623,0.38,3,6,69.1,571,0.415,0
11258.17,54,10003.02,32910.53,0.608,1.125,0.262,2,6,82.5,598,0.567,0
6074.6,6,5898.54,17359.81,0.653,1.03,0.174,4,5,87.7,637,0.3,1
5000.0,22,3598.6726000000003,10774.730800000001,0.645,1.519,0.25,3,7,27.3,655,0.283,1
5000.0,19,5915.47,15242.55,0.728,0.845,0.479,4,9,53.0,635,0.16,1
5000.0,34,3598.6726000000003,10774.730800000001,0.651,1.617,0.482,3,3,75.7,730,0.361,1
12604.17,132,8773.26,26995.68,0.562,1.437,0.485,4,8,22.2,743,0.579,1
27928.93,80,35711.21,105868.01,0.463,0.782,0.495,4,4,65.4,635,0.92,0
5000.0,27,3705.31,10774.730800000001,0.54,1.349,0.753,5,4,54.6,632,0.157,1
34030.4,12,15107.08,43899.31,0.606,2.253,0.348,3,2,25.4,637,0.597,0
18383.74,14,19849.05,67726.46,0.783,0.926,0.361,3,8,86.1,632,0.523,1
5000.0,16,5200.46,16998.8,0.815,0.961,0.266,3,7,98.9,683,0.279,1
23883.91,13,30932.8,105810.21,0.735,0.772,0.152,5,3,78.6,641,0.818,1
17239.3,62,14860.56,42121.46,0.582,1.16,0.435,0,2,96.6,724,0.85,0
34313.01,144,42791.16,136660.88,0.56,0.802,0.581,3,3,96.8,646,0.982,0
23930.5,108,16137.92,51137.52,0.64,1.483,0.401,4,2,90.9,613,0.743,0
9750.91,9,8629.44,28929.4,0.81,1.13,0.256,2,9,39.1,660,0.336,1
7003.91,36,3598.6726000000003,10774.730800000001,0.572,2.335,0.133,1,4,86.8,649,0.557,0
13069.88,124,9034.94,25407.5,0.555,1.447,0.387,7,2,96.0,661,0.508,1
18482.99,19,15480.11,43090.1,0.641,1.194,0.266,3,5,92.7,645,0.567,0
37429.03,14,33295.32,99779.65,0.706,1.124,0.404,3,5,78.6,539,0.789,1
10138.36,144,9773.17,29500.97,0.544,1.037,0.388,5,5,33.3,621,0.659,1
16261.94,93,15388.34,47172.14,0.501,1.057,0.409,2,4,92.2,712,0.822,0
21110.88,12,9633.43,25672.95,0.703,2.191,0.627,3,5,57.3,628,0.28,1
25212.47,10,16690.97,55256.01,0.625,1.511,0.205,3,4,64.8,549,0.584,1
10578.85,21,11531.83,30851.43,0.66,0.917,0.205,2,4,44.4,665,0.597,0
30699.06,118,15109.02,50007.36,0.541,2.032,0.306,5,2,88.5,714,0.793,1
48892.16,144,28834.73,84269.61,0.651,1.696,0.407,2,3,69.8,758,0.969,0
14298.24,32,7960.86,27408.7,0.674,1.796,0.41,4,6,76.9,702,0.342,1
18885.9,97,14796.69,38190.17,0.56,1.276,0.341,2,2,99.3,722,0.845,0
19652.37,50,21601.49,70898.64,0.673,0.91,0.374,6,4,69.8,708,0.633,1
12599.25,10,6384.8,17574.84,0.619,1.973,0.393,5,4,61.9,669,0.248,1
29242.49,108,13517.22,36975.33,0.56,2.163,0.384,3,5,84.2,591,0.685,0
10311.45,33,9899.42,33632.96,0.693,1.042,0.315,3,5,59.6,653,0.468,0
26976.82,20,15707.95,49962.25,0.703,1.717,0.266,0,4,55.9,701,0.782,0
28001.31,42,14770.02,39071.4,0.598,1.896,0.457,0,7,94.1,663,0.689,0
8839.45,22,7245.33,22087.09,0.69,1.22,0.648,4,3,94.1,730,0.303,1
13944.24,14,11693.89,39024.26,0.719,1.192,0.317,1,5,88.7,674,0.589,0
6342.15,34,3598.6726000000003,10774.730800000001,0.592,2.114,0.447,3,8,51.9,639,0.236,1
52065.77,106,28744.25,86446.03,0.508,1.811,0.303,2,5,61.2,685,0.944,0
27205.7,22,22563.8,73923.77,0.635,1.206,0.179,4,4,89.8,613,0.718,0
26943.29,144,13877.51,42860.41,0.701,1.942,0.702,3,6,90.5,664,0.74,1
13507.02,48,8439.78,21957.7,0.579,1.6,0.376,8,5,74.8,643,0.197,1
24764.67,36,12410.65,37518.05,0.666,1.995,0.388,5,3,92.1,597,0.396,1
11977.96,24,6741.76,21008.76,0.638,1.777,0.146,4,4,21.3,704,0.436,0
11890.1,70,8920.45,27237.81,0.538,1.333,0.36,1,4,90.9,603,0.672,0
15209.89,18,12976.42,37668.86,0.715,1.172,0.303,2,8,88.1,676,0.486,1
14115.89,26,22715.39,70642.15,0.553,0.621,0.105,2,7,91.4,637,0.804,0
13460.73,58,14677.51,44679.37,0.716,0.917,0.344,5,6,56.7,678,0.478,1
44431.73,8,46340.38859999986,140030.18359999993,0.595,0.694,0.2,4,4,76.5,662,0.987,0
32569.44,102,34772.16,93248.38,0.508,0.937,0.41,5,2,72.5,624,0.922,1
37351.59,109,28525.99,87701.35,0.587,1.309,0.455,6,6,53.7,657,0.799,1
26550.9,42,19128.29,60808.43,0.686,1.388,0.05,3,1,99.5,664,0.845,0
11314.39,12,11604.11,32645.91,0.69,0.975,0.146,1,8,77.1,735,0.598,1
16161.62,23,13443.97,42710.06,0.622,1.202,0.15,1,3,91.8,770,0.799,0
9362.86,32,11633.18,36296.78,0.537,0.805,0.637,0,4,72.0,600,0.609,1
19226.75,97,30370.53,89733.73,0.555,0.633,0.328,4,6,66.6,619,0.882,0
9989.25,144,14732.78,45707.54,0.478,0.678,0.296,1,6,76.3,520,0.861,1
7701.39,18,9720.0,30104.01,0.837,0.792,0.346,4,6,58.1,590,0.259,1
18840.97,11,21170.88,67966.41,0.681,0.89,0.352,2,7,60.1,603,0.636,0
10227.56,24,7990.76,25744.59,0.571,1.28,0.303,4,1,53.9,532,0.401,1
11029.79,19,6762.23,18595.7,0.646,1.631,0.247,5,6,93.1,563,0.217,1
6020.37,16,6482.04,18305.94,0.726,0.929,0.386,8,5,77.6,642,0.056,1
13427.02,15,16672.08,55924.54,0.749,0.805,0.285,0,6,99.3,628,0.707,0
65044.000799999965,28,46340.38859999986,140030.18359999993,0.621,1.567,0.322,4,3,24.4,633,0.995,0
7542.13,13,6497.35,20487.8,0.668,1.161,0.383,6,5,78.1,607,0.169,1
33095.59,36,17198.95,54876.21,0.681,1.924,0.322,7,4,76.9,828,0.523,1
20511.24,35,14666.13,48004.32,0.578,1.399,0.478,1,4,75.6,682,0.711,0
45812.84,127,38210.96,115858.88,0.556,1.199,0.375,1,5,53.8,657,0.981,0
20082.16,10,16746.22,48715.17,0.694,1.199,0.553,5,6,53.6,736,0.372,1
35666.07,97,30017.27,94093.79,0.599,1.188,0.471,4,3,75.0,649,0.896,0
12244.35,44,12948.97,38764.92,0.631,0.946,0.317,7,2,95.1,576,0.353,1
9345.98,123,11139.28,37559.55,0.43,0.839,0.214,3,1,82.8,614,0.838,0
18860.84,104,10503.79,35379.39,0.576,1.796,0.227,1,9,77.0,756,0.76,1
10197.13,23,15665.03,50344.71,0.597,0.651,0.354,5,4,81.1,639,0.477,1
21889.18,22,14539.29,39162.37,0.781,1.506,0.142,5,5,66.4,554,0.374,1
21832.88,127,11565.2,31656.06,0.662,1.888,0.59,4,3,68.1,706,0.651,0
61662.54,27,37634.2,101024.26,0.567,1.638,0.566,5,3,87.3,679,0.847,1
27738.73,144,33129.01,100870.22,0.472,0.837,0.441,1,6,61.2,624,0.97,0
8155.75,144,5924.31,19085.31,0.382,1.377,0.535,4,2,59.4,670,0.753,0
7929.46,18,10020.98,29322.64,0.719,0.791,0.05,5,1,76.4,739,0.535,1
5000.0,4,5415.7,15407.04,0.65,0.923,0.132,1,8,87.3,703,0.438,1
63527.42,20,35877.65,108526.66,0.676,1.771,0.265,4,3,47.7,646,0.888,0
5000.0,99,3906.99,10985.91,0.535,1.28,0.588,3,3,71.3,730,0.536,0
14078.41,27,17330.09,53096.02,0.541,0.812,0.441,4,2,77.9,750,0.679,0
11419.85,31,13540.02,39829.63,0.664,0.843,0.34,3,9,94.5,601,0.354,1
12514.78,4,17188.97,48856.31,0.773,0.728,0.262,2,3,81.7,791,0.718,0
14993.89,32,15327.24,46405.81,0.645,0.978,0.446,0,7,92.9,666,0.684,0
26342.88,21,34066.84,109456.98,0.584,0.773,0.18,3,6,12.3,700,0.909,0
20939.07,18,18712.29,49314.68,0.653,1.119,0.466,3,5,79.8,666,0.568,0
5000.0,5,3598.6726000000003,10774.730800000001,0.727,1.485,0.081,8,3,82.9,695,0.155,1
20779.07,55,26373.51,65834.78,0.601,0.788,0.417,2,5,95.8,692,0.848,0
18281.92,69,15789.12,46402.27,0.524,1.158,0.615,4,4,90.5,629,0.571,1
44795.87,35,27033.07,85609.66,0.781,1.657,0.257,6,7,40.2,674,0.626,1
23288.42,86,11700.97,37973.79,0.476,1.99,0.586,3,2,26.6,727,0.715,0
7773.48,103,8719.59,25060.65,0.721,0.891,0.751,4,7,53.6,628,0.322,1
5294.76,19,4603.48,13218.92,0.665,1.15,0.14,4,4,99.7,720,0.379,1
34502.52,34,26269.48,77358.86,0.704,1.313,0.181,4,5,71.0,573,0.736,0
16836.46,18,20885.41,57130.3,0.678,0.806,0.397,2,3,83.7,700,0.747,0
8708.56,11,8052.05,24470.48,0.616,1.082,0.507,4,5,60.2,826,0.367,1
5000.0,22,3598.6726000000003,10774.730800000001,0.763,1.667,0.155,3,7,89.3,686,0.292,1
59138.5,140,39056.11,122384.72,0.574,1.514,0.517,1,3,33.6,579,0.981,0
5000.0,27,3638.87,10774.730800000001,0.656,1.374,0.461,7,8,68.2,713,0.108,1
65044.000799999965,134,46340.38859999986,140030.18359999993,0.578,1.211,0.193,3,3,68.6,754,0.999,0
5000.0,9,5431.18,16944.47,0.673,0.921,0.544,3,9,84.4,692,0.197,1
15316.52,40,14971.61,47198.17,0.483,1.023,0.166,2,2,69.0,636,0.794,0
37934.14,69,15281.59,48008.55,0.481,2.482,0.391,1,3,97.5,604,0.806,0
20823.98,33,15787.0,48359.82,0.644,1.319,0.497,1,5,66.9,665,0.669,0
16275.06,34,14770.16,40458.5,0.623,1.102,0.434,4,3,64.1,694,0.552,0
14584.4,16,13870.87,41507.83,0.662,1.051,0.391,4,5,88.3,551,0.364,1
7703.71,12,8894.02,26310.35,0.652,0.866,0.329,7,7,32.6,741,0.194,1
11376.86,12,10092.13,29257.32,0.596,1.127,0.644,5,5,78.6,482,0.162,1
11439.17,24,7496.84,22623.81,0.565,1.526,0.082,2,1,81.5,719,0.694,0
12795.86,36,12519.47,34968.82,0.584,1.022,0.618,3,5,66.1,707,0.478,1
5000.0,20,3598.6726000000003,10774.730800000001,0.725,1.462,0.454,4,4,97.6,724,0.252,1
15325.94,42,13023.84,38134.61,0.579,1.177,0.352,2,4,71.4,579,0.609,0
7033.7,15,9025.03,26084.37,0.745,0.779,0.106,5,5,28.8,722,0.369,1
35613.71,14,21931.11,59917.05,0.595,1.624,0.091,4,5,84.5,803,0.772,0
10806.02,31,11432.59,31161.78,0.733,0.945,0.186,3,5,86.3,651,0.511,0
20904.12,32,18125.36,60215.2,0.61,1.153,0.36,1,2,71.9,676,0.82,0
20828.38,25,17056.87,51640.59,0.634,1.221,0.486,4,1,59.9,575,0.546,0
24038.61,40,13110.96,45035.45,0.617,1.833,0.527,2,2,82.0,613,0.62,0
18127.84,42,14799.52,51011.48,0.676,1.225,0.294,4,5,63.2,643,0.551,0
8899.22,15,5229.29,17231.12,0.693,1.702,0.303,4,2,32.0,580,0.295,1
44350.35,11,28023.58,75449.51,0.679,1.583,0.34,5,4,79.3,595,0.644,1
11092.56,134,14297.18,47733.2,0.532,0.776,0.292,3,2,99.3,634,0.854,0
13709.4,25,12005.44,35651.93,0.618,1.142,0.064,3,6,84.9,693,0.593,0
6913.48,15,6505.36,19082.58,0.751,1.063,0.15,4,9,90.7,574,0.207,1
27086.99,120,11984.84,34745.1,0.545,2.26,0.579,3,6,85.9,657,0.644,0
31084.23,53,35241.7,102759.94,0.656,0.882,0.205,4,1,69.3,565,0.925,0
16453.05,59,13922.27,43101.36,0.628,1.182,0.452,2,6,43.5,656,0.625,0
10143.27,10,9566.57,33979.94,0.648,1.06,0.22,1,5,90.6,744,0.631,0
14778.99,106,13893.34,36213.81,0.723,1.064,0.57,3,6,84.9,676,0.606,0
17578.96,42,13188.73,45717.64,0.722,1.333,0.531,0,5,77.5,733,0.709,0
31149.08,43,20404.87,68604.9,0.594,1.527,0.65,3,3,30.8,661,0.694,1
28245.95,144,17960.81,53116.41,0.68,1.573,0.543,2,4,73.0,681,0.873,0
18557.27,11,14850.68,42778.32,0.739,1.25,0.143,6,5,66.2,609,0.346,1
11419.86,71,7707.1,20629.61,0.526,1.482,0.483,0,2,96.1,701,0.755,0
7915.32,12,8795.45,24469.4,0.738,0.9,0.321,0,9,67.1,622,0.404,1
19485.29,61,17024.98,48593.97,0.639,1.145,0.413,2,5,96.9,586,0.676,0
8319.19,11,9735.49,28965.4,0.688,0.855,0.095,3,1,72.7,657,0.579,0
9212.82,8,8822.02,26403.48,0.752,1.044,0.255,1,3,92.0,569,0.497,0
12459.09,9,8771.61,27917.18,0.703,1.42,0.344,6,9,63.3,698,0.17,1
18908.43,22,14980.26,47282.6,0.519,1.262,0.5,3,4,98.3,775,0.636,0
15639.98,35,13794.51,42173.71,0.549,1.134,0.528,4,4,95.0,642,0.477,0
52639.94,34,26207.34,78347.64,0.581,2.009,0.319,4,4,85.3,645,0.78,0
20658.32,9,12794.84,41894.81,0.817,1.615,0.26,5,4,96.0,690,0.379,1
5981.82,73,4081.48,13066.82,0.65,1.466,0.305,5,8,81.4,695,0.286,1
55990.76,15,46340.38859999986,140030.18359999993,0.698,1.065,0.117,4,8,51.7,667,0.965,1
11180.03,8,11262.68,32691.28,0.687,0.993,0.552,3,3,63.3,562,0.341,1
12449.21,15,8319.08,27164.76,0.608,1.496,0.232,2,6,55.4,732,0.524,0
10687.68,107,13937.53,44605.25,0.452,0.767,0.429,4,2,54.2,724,0.789,0
8189.42,7,8480.59,24941.16,0.752,0.966,0.334,2,5,27.9,586,0.36,1
16345.02,110,8447.89,21455.97,0.67,1.935,0.466,4,1,98.9,492,0.499,1
33025.63,120,28620.52,86514.15,0.581,1.154,0.494,2,1,70.3,823,0.966,0
12286.93,51,12497.93,35417.18,0.59,0.983,0.284,3,4,98.4,616,0.598,0
7072.62,62,13516.6,42876.52,0.582,0.523,0.345,4,2,94.7,575,0.602,0
5000.0,101,3598.6726000000003,10774.730800000001,0.619,1.435,0.355,3,7,59.6,485,0.343,1
5000.0,31,8980.82,23337.07,0.644,0.557,0.117,2,3,94.3,629,0.603,0
8150.93,15,6134.39,18837.14,0.663,1.329,0.446,3,6,63.6,693,0.303,1
16811.19,72,11805.78,40276.91,0.561,1.424,0.199,8,3,53.6,774,0.504,1
12529.3,20,13799.51,40892.51,0.616,0.908,0.666,3,6,56.9,637,0.379,1
12251.47,144,10849.2,32525.76,0.531,1.129,0.478,3,6,16.5,550,0.671,0
12325.92,84,12150.11,35450.01,0.473,1.014,0.25,3,4,81.6,685,0.744,0
16798.24,16,10193.92,30758.11,0.713,1.648,0.097,7,4,52.2,677,0.295,1
11036.9,33,8933.85,30103.8,0.519,1.235,0.323,1,2,29.8,618,0.665,0
5000.0,22,5832.33,18974.48,0.741,0.857,0.528,5,4,54.6,640,0.195,1
10330.0,49,4824.89,13807.88,0.597,2.141,0.402,3,3,82.9,669,0.441,0
22518.69,70,17168.65,51206.1,0.591,1.312,0.254,2,9,53.9,708,0.7,1
12994.07,108,12297.97,36870.96,0.593,1.057,0.423,5,2,33.5,693,0.66,1
6117.13,24,5100.84,15806.46,0.644,1.199,0.161,0,5,94.3,675,0.597,0
14712.63,12,23259.21,72178.47,0.618,0.633,0.421,5,1,98.0,662,0.671,1
16344.78,12,11564.83,34428.43,0.694,1.413,0.389,2,8,53.6,776,0.48,1
7376.29,67,7125.76,19248.34,0.762,1.035,0.554,7,7,91.3,692,0.165,1
12297.86,27,8096.29,24066.08,0.713,1.519,0.25,8,7,80.4,726,0.169,1
20928.91,124,33043.61,96256.38,0.479,0.633,0.303,1,2,96.8,712,0.982,0
14356.83,28,12186.61,33934.98,0.629,1.178,0.17,3,3,70.0,681,0.625,0
9227.12,47,10460.47,33360.68,0.598,0.882,0.256,1,5,84.6,749,0.727,0
53784.91,22,21545.21,64734.98,0.585,2.496,0.277,6,4,55.1,614,0.551,1
18039.18,32,12976.22,35712.37,0.69,1.39,0.296,3,6,65.8,709,0.534,0
19883.51,20,22768.02,79123.33,0.637,0.873,0.375,4,8,48.9,581,0.555,1
27764.74,129,13980.66,43339.49,0.56,1.986,0.787,2,5,12.6,663,0.72,1
7164.28,13,7485.73,23879.96,0.493,0.957,0.379,1,6,89.0,544,0.427,1
33206.16,19,13682.23,44488.26,0.713,2.427,0.228,5,5,55.8,584,0.375,1
17062.52,18,23093.48,66863.24,0.621,0.739,0.275,4,1,53.9,634,0.748,0
10995.1,56,15449.9,48365.58,0.547,0.712,0.232,1,6,55.1,769,0.827,0
16864.07,10,12163.9,30857.84,0.583,1.386,0.475,2,3,47.3,650,0.525,0
6850.7,4,7116.84,22994.26,0.624,0.963,0.157,3,3,21.8,704,0.482,0
5961.59,53,7415.09,22124.13,0.596,0.804,0.263,4,4,96.0,750,0.522,0
46753.57,24,24734.09,77329.0,0.716,1.89,0.458,5,7,85.1,646,0.54,1
41946.27,8,23483.37,70054.49,0.643,1.786,0.417,2,8,45.0,763,0.719,1
37028.22,139,39104.13,134371.51,0.6,0.947,0.698,1,6,61.1,657,0.975,1
22484.53,33,21313.87,70203.65,0.664,1.055,0.376,2,1,86.6,598,0.815,0
23060.56,61,17728.05,42075.44,0.737,1.301,0.276,4,4,85.1,726,0.677,0
11381.23,26,17383.29,54456.02,0.619,0.655,0.167,3,3,80.4,697,0.743,0
14096.9,89,17044.37,49979.55,0.604,0.827,0.4,4,9,93.8,642,0.558,1
29343.73,21,16854.94,52960.66,0.748,1.741,0.101,4,3,81.0,602,0.603,0
11571.0,95,14237.63,44689.25,0.613,0.813,0.442,6,6,68.8,720,0.524,1
42291.17,141,23602.97,66600.1,0.522,1.792,0.314,2,7,87.0,593,0.901,0
47991.62,122,30396.42,90344.53,0.499,1.579,0.607,4,5,62.6,529,0.861,1
9625.87,16,6282.02,17309.14,0.537,1.532,0.54,4,3,81.2,729,0.339,1
31286.31,16,24762.13,83117.87,0.647,1.263,0.456,2,2,52.8,712,0.838,0
18686.95,94,16160.7,49751.49,0.505,1.156,0.491,2,3,39.9,700,0.827,0
53355.67,61,34078.88,105773.74,0.568,1.566,0.516,2,4,55.0,643,0.925,0
24083.52,12,22483.76,69091.38,0.673,1.071,0.216,4,5,98.2,701,0.69,0
9251.69,20,5865.59,16104.84,0.559,1.577,0.083,3,5,58.3,614,0.428,0
15622.92,144,17128.56,53987.09,0.467,0.912,0.509,4,5,65.9,670,0.807,0
5000.0,37,4785.69,16407.45,0.676,1.045,0.138,5,7,63.9,766,0.328,1
16149.75,24,10551.3,27713.36,0.571,1.531,0.525,4,5,66.4,658,0.349,1
16167.12,68,15596.79,47090.91,0.599,1.037,0.417,3,3,72.7,688,0.722,0
21988.77,75,24882.91,79185.05,0.492,0.884,0.376,3,4,64.0,579,0.848,0
8441.16,21,13680.25,38583.19,0.699,0.617,0.358,2,3,21.9,631,0.588,0
15642.05,130,25559.2,81169.68,0.58,0.612,0.361,0,5,64.1,646,0.955,0
11501.25,84,11064.71,33313.59,0.671,1.039,0.46,6,5,98.8,726,0.426,1
12782.79,8,10176.22,28788.34,0.767,1.256,0.294,4,1,65.1,783,0.501,0
14672.75,51,9588.8,22991.09,0.646,1.53,0.236,2,5,65.8,680,0.601,0
23375.18,23,16342.64,48638.28,0.535,1.43,0.412,4,6,69.1,556,0.442,0
20340.04,37,32399.59,96628.64,0.636,0.628,0.135,4,3,81.8,589,0.881,0
9709.89,32,11095.09,36784.81,0.681,0.875,0.311,1,3,98.5,729,0.705,0
5027.15,36,4873.48,15016.76,0.658,1.032,0.557,2,4,79.8,618,0.349,1
22138.97,144,23270.22,66850.95,0.651,0.951,0.447,3,3,22.3,706,0.935,0
32575.1,81,21232.72,55690.83,0.675,1.534,0.313,3,7,68.0,681,0.759,0
5522.27,133,9024.66,28968.17,0.543,0.612,0.22,1,5,96.1,662,0.833,0
